중분류,소분류,상품명,제조업체,지역,업태,업체종류,판매업체,총중량,단위중량,단위가격,판매가격,날짜
차·음료·주류,사이다,칠성사이다(1.8L),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트제주점,1800ml,100ml,154,2780,202005
차·음료·주류,사이다,칠성사이다(1.8L),롯데칠성음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1800ml,100ml,154,2780,202005
차·음료·주류,사이다,칠성사이다(1.8L),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트신제주점,1800ml,100ml,154,2780,202005
차·음료·주류,생수,삼다수(2L),광동제약,제주도/서귀포시,대형마트,이마트,이마트서귀포점,2000ml,100ml,32,630,202005
차·음료·주류,생수,삼다수(2L),광동제약,제주도/제주시,대형마트,이마트,이마트신제주점,2000ml,100ml,32,630,202005
차·음료·주류,생수,삼다수(2L),광동제약,제주도/제주시,대형마트,이마트,이마트제주점,2000ml,100ml,32,630,202005
차·음료·주류,생수,삼다수(500ml),광동제약,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500ml,100ml,70,350,202005
차·음료·주류,생수,삼다수(500ml),광동제약,제주도/제주시,대형마트,이마트,이마트신제주점,500ml,100ml,70,350,202005
차·음료·주류,생수,삼다수(500ml),광동제약,제주도/제주시,대형마트,이마트,이마트제주점,500ml,100ml,70,350,202005
차·음료·주류,생수,아이시스(500ml),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트신제주점,500ml,100ml,64,320,202005
차·음료·주류,생수,아이시스(500ml),롯데칠성음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500ml,100ml,64,320,202005
차·음료·주류,소주,참이슬 클래식,진로,제주도/제주시,대형마트,이마트,이마트제주점,360ml,100ml,328,1180,202005
차·음료·주류,소주,참이슬 클래식,진로,제주도/서귀포시,대형마트,이마트,이마트서귀포점,360ml,100ml,328,1180,202005
차·음료·주류,소주,참이슬 클래식,진로,제주도/제주시,대형마트,이마트,이마트신제주점,360ml,100ml,328,1180,202005
차·음료·주류,소주,참이슬 후레쉬,진로,제주도/서귀포시,대형마트,이마트,이마트서귀포점,360ml,100ml,328,1180,202005
차·음료·주류,소주,참이슬 후레쉬,진로,제주도/제주시,대형마트,이마트,이마트제주점,360ml,100ml,328,1180,202005
차·음료·주류,소주,참이슬 후레쉬,진로,제주도/제주시,대형마트,이마트,이마트신제주점,360ml,100ml,328,1180,202005
차·음료·주류,소주,처음처럼,롯데주류,제주도/제주시,대형마트,이마트,이마트신제주점,360ml,100ml,328,1180,202005
차·음료·주류,소주,처음처럼,롯데주류,제주도/서귀포시,대형마트,이마트,이마트서귀포점,360ml,100ml,328,1180,202005
차·음료·주류,소주,처음처럼,롯데주류,제주도/제주시,대형마트,이마트,이마트제주점,360ml,100ml,328,1180,202005
차·음료·주류,식혜,비락식혜(1.8L),한국야쿠르트,제주도/제주시,대형마트,이마트,이마트제주점,1800ml,100ml,199,3580,202005
차·음료·주류,식혜,비락식혜(1.8L),한국야쿠르트,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1800ml,100ml,199,3580,202005
차·음료·주류,식혜,비락식혜(1.8L),한국야쿠르트,제주도/제주시,대형마트,이마트,이마트신제주점,1800ml,100ml,199,3580,202005
차·음료·주류,에너지음료,레드불 에너지 드링크(250ml),동서식품,제주도/제주시,대형마트,이마트,이마트제주점,250ml,100ml,836,2090,202005
차·음료·주류,에너지음료,롯데 핫식스(250ml),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트제주점,250ml,100ml,320,800,202005
차·음료·주류,에너지음료,롯데 핫식스(250ml),롯데칠성음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,250ml,100ml,320,800,202005
차·음료·주류,에너지음료,롯데 핫식스(250ml),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트신제주점,250ml,100ml,320,800,202005
차·음료·주류,에너지음료,몬스터 에너지(355ml),코카콜라음료,제주도/제주시,대형마트,이마트,이마트제주점,355ml,100ml,549,1950,202005
차·음료·주류,에너지음료,몬스터 에너지(355ml),코카콜라음료,제주도/제주시,대형마트,이마트,이마트신제주점,355ml,100ml,549,1950,202005
차·음료·주류,에너지음료,몬스터 에너지(355ml),코카콜라음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,355ml,100ml,549,1950,202005
차·음료·주류,이온음료,게토레이 레몬,롯데칠성음료,제주도/제주시,대형마트,이마트,이마트신제주점,600ml,100ml,263,1580,202005
차·음료·주류,이온음료,게토레이 레몬,롯데칠성음료,제주도/제주시,대형마트,이마트,이마트제주점,600ml,100ml,263,1580,202005
차·음료·주류,이온음료,게토레이 레몬,롯데칠성음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,600ml,100ml,263,1580,202005
차·음료·주류,캔커피,맥심 티오피 마스터블렌드(275ml),동서식품,제주도/제주시,대형마트,이마트,이마트제주점,275ml,100ml,356,980,202005
차·음료·주류,캔커피,맥심 티오피 마스터블렌드(275ml),동서식품,제주도/제주시,대형마트,이마트,이마트신제주점,275ml,100ml,356,980,202005
차·음료·주류,캔커피,맥심 티오피 마스터블렌드(275ml),동서식품,제주도/서귀포시,대형마트,이마트,이마트서귀포점,275ml,100ml,356,980,202005
차·음료·주류,캔커피,칸타타 원두커피 프리미엄 블렌드(275ml),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트제주점,275ml,100ml,647,1780,202005
차·음료·주류,캔커피,칸타타 원두커피 프리미엄 블렌드(275ml),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트신제주점,275ml,100ml,647,1780,202005
차·음료·주류,캔커피,칸타타 원두커피 프리미엄 블렌드(275ml),롯데칠성음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,275ml,100ml,647,1780,202005
차·음료·주류,커피믹스,맥스웰 하우스 오리지날,동서식품,제주도/제주시,대형마트,이마트,이마트제주점,180개,1개,70,12530,202005
차·음료·주류,커피믹스,맥스웰 하우스 오리지날,동서식품,제주도/서귀포시,대형마트,이마트,이마트서귀포점,180개,1개,70,12530,202005
차·음료·주류,커피믹스,맥스웰 하우스 오리지날,동서식품,제주도/제주시,대형마트,이마트,이마트신제주점,180개,1개,70,12530,202005
차·음료·주류,커피믹스,맥심모카골드,동서식품,제주도/제주시,대형마트,이마트,이마트제주점,180개,1개,137,24650,202005
차·음료·주류,커피믹스,맥심모카골드,동서식품,제주도/제주시,대형마트,이마트,이마트신제주점,180개,1개,137,24650,202005
차·음료·주류,커피믹스,맥심모카골드,동서식품,제주도/서귀포시,대형마트,이마트,이마트서귀포점,180개,1개,137,24650,202005
차·음료·주류,컵커피,매일 카페라떼 마일드,매일유업,제주도/제주시,대형마트,이마트,이마트제주점,200ml,100ml,750,1500,202005
차·음료·주류,컵커피,매일 카페라떼 마일드,매일유업,제주도/제주시,대형마트,이마트,이마트신제주점,200ml,100ml,750,1500,202005
차·음료·주류,컵커피,매일 카페라떼 마일드,매일유업,제주도/서귀포시,대형마트,이마트,이마트서귀포점,200ml,100ml,750,1500,202005
차·음료·주류,콜라,코카콜라(1.8L),코카콜라음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1800ml,100ml,147,2650,202005
차·음료·주류,콜라,코카콜라(1.8L),코카콜라음료,제주도/제주시,대형마트,이마트,이마트제주점,1800ml,100ml,147,2650,202005
차·음료·주류,콜라,코카콜라(1.8L),코카콜라음료,제주도/제주시,대형마트,이마트,이마트신제주점,1800ml,100ml,147,2650,202005
차·음료·주류,콜라,펩시콜라(1.8L),롯데칠성음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1800ml,100ml,131,2350,202005
차·음료·주류,콜라,펩시콜라(1.8L),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트제주점,1800ml,100ml,131,2350,202005
차·음료·주류,콜라,펩시콜라(1.8L),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트신제주점,1800ml,100ml,131,2350,202005
차·음료·주류,탄산수,씨그램 레몬(350ml),코카콜라음료,제주도/제주시,대형마트,이마트,이마트신제주점,350ml,100ml,186,650,202005
차·음료·주류,탄산수,씨그램 레몬(350ml),코카콜라음료,제주도/제주시,대형마트,이마트,이마트제주점,350ml,100ml,186,650,202005
차·음료·주류,탄산수,씨그램 레몬(350ml),코카콜라음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,350ml,100ml,186,650,202005
차·음료·주류,탄산수,초정탄산수 레몬(500ml),일화초정공장,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500ml,100ml,178,890,202005
차·음료·주류,탄산수,초정탄산수 레몬(500ml),일화초정공장,제주도/제주시,대형마트,이마트,이마트제주점,500ml,100ml,178,890,202005
차·음료·주류,탄산수,초정탄산수 레몬(500ml),일화초정공장,제주도/제주시,대형마트,이마트,이마트신제주점,500ml,100ml,178,890,202005
차·음료·주류,탄산수,트레비 레몬(500ml),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트제주점,500ml,100ml,216,1080,202005
차·음료·주류,탄산수,트레비 레몬(500ml),롯데칠성음료,제주도/제주시,대형마트,이마트,이마트신제주점,500ml,100ml,216,1080,202005
